trait	rate	count_of_total	count_of_resigned	lower	upper	width
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-45.09090909090909	-39.27272727272727	5.81818181818182
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-41.21212121212121	-35.39393939393939	5.81818181818182
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-41.21212121212121	-36.36363636363636	4.848484848484851
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-42.18181818181818	-37.33333333333333	4.848484848484851
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-45.09090909090909	-40.24242424242424	4.848484848484851
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-44.121212121212125	-39.27272727272727	4.848484848484851
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-43.15151515151515	-38.303030303030305	4.848484848484844
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-44.121212121212125	-40.24242424242424	3.8787878787878824
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-41.21212121212121	-37.33333333333333	3.8787878787878824
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-42.18181818181818	-38.303030303030305	3.8787878787878753
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-43.15151515151515	-39.27272727272727	3.8787878787878753
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-30.545454545454547	-27.636363636363637	2.90909090909091
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-42.18181818181818	-39.27272727272727	2.9090909090909065
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-43.15151515151515	-40.24242424242424	2.9090909090909065
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-41.21212121212121	-38.303030303030305	2.9090909090909065
[新奇性]-minus-[慎重性]	0.5	4.0	2.0	-17.939393939393938	-15.030303030303031	2.9090909090909065
[新奇性]-minus-[慎重性]	0.5	4.0	2.0	-13.090909090909093	-11.151515151515149	1.9393939393939448
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-30.545454545454547	-28.606060606060606	1.9393939393939412
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-42.18181818181818	-40.24242424242424	1.9393939393939377
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	-29.575757575757574	-27.636363636363637	1.9393939393939377
[新奇性]-minus-[慎重性]	0.5	4.0	2.0	-16.96969696969697	-15.030303030303031	1.9393939393939377
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-16.0	-14.060606060606062	1.9393939393939377
[新奇性]-minus-[慎重性]	0.6	5.0	3.0	-9.212121212121211	-7.272727272727273	1.9393939393939377
[新奇性]-minus-[慎重性]	0.5	2.0	1.0	-4.36363636363636	-2.424242424242422	1.9393939393939377
[新奇性]-minus-[慎重性]	1.0	1.0	1.0	17.939393939393938	19.878787878787875	1.9393939393939377
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-35.0	-23.282828282828284	11.717171717171716
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-35.0	-23.86868686868687	11.131313131313131
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-34.41414141414141	-23.282828282828284	11.131313131313128
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-35.0	-24.454545454545453	10.545454545454547
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.82828282828283	-23.282828282828284	10.545454545454547
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-34.41414141414141	-23.86868686868687	10.545454545454543
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.82828282828283	-23.86868686868687	9.959595959595962
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-35.0	-25.04040404040404	9.959595959595958
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.24242424242424	-23.282828282828284	9.959595959595958
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-34.41414141414141	-24.454545454545453	9.959595959595958
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.82828282828283	-24.454545454545453	9.373737373737377
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-35.0	-25.626262626262626	9.373737373737374
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.24242424242424	-23.86868686868687	9.373737373737374
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.656565656565654	-23.282828282828284	9.37373737373737
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-34.41414141414141	-25.04040404040404	9.37373737373737
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.24242424242424	-24.454545454545453	8.787878787878789
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.07070707070707	-23.282828282828284	8.787878787878789
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.82828282828283	-25.04040404040404	8.787878787878789
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.656565656565654	-23.86868686868687	8.787878787878785
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-34.41414141414141	-25.626262626262626	8.787878787878785
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.82828282828283	-25.626262626262626	8.202020202020204
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.07070707070707	-23.86868686868687	8.202020202020204
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-31.484848484848484	-23.282828282828284	8.2020202020202
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.656565656565654	-24.454545454545453	8.2020202020202
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.24242424242424	-25.04040404040404	8.2020202020202
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.07070707070707	-24.454545454545453	7.6161616161616195
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.8989898989899	-23.282828282828284	7.616161616161616
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-31.484848484848484	-23.86868686868687	7.616161616161616
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-33.24242424242424	-25.626262626262626	7.616161616161616
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.656565656565654	-25.04040404040404	7.616161616161612
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-31.484848484848484	-24.454545454545453	7.030303030303031
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.8989898989899	-23.86868686868687	7.030303030303031
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.07070707070707	-25.04040404040404	7.030303030303031
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.313131313131315	-23.282828282828284	7.030303030303031
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.656565656565654	-25.626262626262626	7.030303030303028
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.8989898989899	-24.454545454545453	6.444444444444446
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.313131313131315	-23.86868686868687	6.444444444444446
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-32.07070707070707	-25.626262626262626	6.444444444444446
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-31.484848484848484	-25.04040404040404	6.444444444444443
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.727272727272727	-23.282828282828284	6.444444444444443
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.313131313131315	-24.454545454545453	5.858585858585862
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.8989898989899	-25.04040404040404	5.858585858585858
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.141414141414142	-23.282828282828284	5.858585858585858
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-31.484848484848484	-25.626262626262626	5.858585858585858
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.727272727272727	-23.86868686868687	5.858585858585858
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-28.555555555555557	-23.282828282828284	5.272727272727273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.313131313131315	-25.04040404040404	5.272727272727273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.141414141414142	-23.86868686868687	5.272727272727273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.727272727272727	-24.454545454545453	5.272727272727273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.8989898989899	-25.626262626262626	5.272727272727273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.141414141414142	-24.454545454545453	4.686868686868689
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-28.555555555555557	-23.86868686868687	4.686868686868689
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-30.313131313131315	-25.626262626262626	4.686868686868689
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.96969696969697	-23.282828282828284	4.686868686868685
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.727272727272727	-25.04040404040404	4.686868686868685
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-28.555555555555557	-24.454545454545453	4.101010101010104
[固執性]-minus-[慎重性]	0.5	2.0	1.0	13.626262626262623	17.727272727272727	4.101010101010104
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.141414141414142	-25.04040404040404	4.1010101010101
[固執性]-minus-[慎重性]	0.5	2.0	1.0	-26.21212121212121	-22.11111111111111	4.1010101010101
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.96969696969697	-23.86868686868687	4.1010101010101
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.727272727272727	-25.626262626262626	4.1010101010101
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.383838383838384	-23.282828282828284	4.1010101010101
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-28.555555555555557	-25.04040404040404	3.5151515151515156
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.383838383838384	-23.86868686868687	3.5151515151515156
[固執性]-minus-[慎重性]	0.5	2.0	1.0	13.626262626262623	17.14141414141414	3.5151515151515156
[固執性]-minus-[慎重性]	0.5	2.0	1.0	-26.21212121212121	-22.696969696969695	3.5151515151515156
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-26.7979797979798	-23.282828282828284	3.5151515151515156
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.96969696969697	-24.454545454545453	3.5151515151515156
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-29.141414141414142	-25.626262626262626	3.5151515151515156
[固執性]-minus-[慎重性]	1.0	1.0	1.0	13.626262626262623	16.555555555555557	2.9292929292929344
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.383838383838384	-24.454545454545453	2.929292929292931
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-28.555555555555557	-25.626262626262626	2.929292929292931
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-26.7979797979798	-23.86868686868687	2.929292929292931
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.96969696969697	-25.04040404040404	2.9292929292929273
[固執性]-minus-[慎重性]	1.0	3.0	3.0	-19.18181818181818	-16.252525252525253	2.9292929292929273
[固執性]-minus-[慎重性]	1.0	1.0	1.0	13.626262626262623	15.969696969696969	2.343434343434346
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-26.7979797979798	-24.454545454545453	2.343434343434346
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.383838383838384	-25.04040404040404	2.3434343434343425
[固執性]-minus-[慎重性]	1.0	3.0	3.0	-18.595959595959595	-16.252525252525253	2.3434343434343425
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.96969696969697	-25.626262626262626	2.3434343434343425
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-27.383838383838384	-25.626262626262626	1.7575757575757578
[固執性]-minus-[慎重性]	2.0	1.0	2.0	-18.01010101010101	-16.252525252525253	1.7575757575757578
[固執性]-minus-[慎重性]	1.0	1.0	1.0	13.626262626262623	15.38383838383838	1.7575757575757578
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-26.7979797979798	-25.04040404040404	1.7575757575757578
[固執性]-minus-[慎重性]	0.5	2.0	1.0	-19.18181818181818	-17.424242424242426	1.7575757575757542
[固執性]-minus-[慎重性]	1.0	1.0	1.0	-26.7979797979798	-25.626262626262626	1.171717171717173
[固執性]-minus-[慎重性]	0.5	2.0	1.0	-18.595959595959595	-17.424242424242426	1.1717171717171695
[主体性]-minus-[慎重性]	0.5	2.0	1.0	24.666666666666664	30.0	5.333333333333336
[主体性]-minus-[慎重性]	0.5	2.0	1.0	24.666666666666664	29.33333333333333	4.666666666666664
[主体性]-minus-[慎重性]	0.5	2.0	1.0	24.666666666666664	28.666666666666657	3.999999999999993
[主体性]-minus-[慎重性]	0.5	2.0	1.0	24.666666666666664	28.0	3.3333333333333357
[主体性]-minus-[慎重性]	0.5	2.0	1.0	24.666666666666664	27.33333333333333	2.6666666666666643
[主体性]-minus-[慎重性]	0.5	2.0	1.0	-24.0	-22.0	2.0
[主体性]-minus-[慎重性]	0.5	6.0	3.0	-15.333333333333336	-13.333333333333336	2.0
[主体性]-minus-[慎重性]	0.5	8.0	4.0	-12.0	-10.0	2.0
[主体性]-minus-[慎重性]	0.5	8.0	4.0	0.0	2.0	2.0
[主体性]-minus-[慎重性]	0.5714285714285714	7.0	4.0	0.6666666666666643	2.6666666666666643	2.0
[決断性]-minus-[慎重性]	0.5	2.0	1.0	12.666666666666664	14.787878787878789	2.1212121212121247
[決断性]-minus-[慎重性]	0.5	2.0	1.0	-30.464646464646464	-28.343434343434343	2.121212121212121
[決断性]-minus-[慎重性]	0.5	4.0	2.0	-21.272727272727273	-19.151515151515152	2.121212121212121
[決断性]-minus-[慎重性]	0.8333333333333334	6.0	5.0	-9.252525252525253	-7.1313131313131315	2.121212121212121
[決断性]-minus-[慎重性]	0.7142857142857143	7.0	5.0	-8.545454545454547	-6.424242424242426	2.121212121212121
[決断性]-minus-[慎重性]	0.5	2.0	1.0	12.666666666666664	14.080808080808083	1.4141414141414188
[決断性]-minus-[慎重性]	0.5	4.0	2.0	-21.272727272727273	-19.858585858585858	1.4141414141414153
[活動性]-minus-[新奇性]	0.75	4.0	3.0	-13.222222222222221	-11.0	2.2222222222222214
[活動性]-minus-[新奇性]	0.5	4.0	2.0	-12.11111111111111	-10.444444444444443	1.6666666666666679
[活動性]-minus-[新奇性]	0.5	4.0	2.0	-12.666666666666664	-11.0	1.6666666666666643
[活動性]-minus-[新奇性]	0.5	4.0	2.0	-11.555555555555554	-10.444444444444443	1.1111111111111107
[社交性]-minus-[新奇性]	0.5	4.0	2.0	17.454545454545453	20.363636363636367	2.9090909090909136
[社交性]-minus-[新奇性]	0.5	4.0	2.0	17.454545454545453	19.63636363636364	2.181818181818187
[社交性]-minus-[新奇性]	0.5	2.0	1.0	-19.636363636363637	-17.454545454545453	2.1818181818181834
[社交性]-minus-[新奇性]	1.0	4.0	4.0	-15.272727272727273	-13.09090909090909	2.1818181818181834
[社交性]-minus-[新奇性]	0.5555555555555556	9.0	5.0	5.81818181818182	8.0	2.18181818181818
[社交性]-minus-[新奇性]	0.5	10.0	5.0	6.545454545454547	8.727272727272727	2.18181818181818
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	48.0	9.696969696969688
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	40.24242424242425	48.96969696969697	8.72727272727272
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	48.0	8.72727272727272
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	47.03030303030303	8.72727272727272
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	46.06060606060606	7.757575757575751
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	48.0	7.757575757575751
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	47.03030303030303	7.757575757575751
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	47.03030303030303	6.787878787878782
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	46.06060606060606	6.787878787878782
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	45.09090909090909	6.787878787878782
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	36.36363636363636	42.18181818181819	5.818181818181827
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	44.121212121212125	5.818181818181813
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	46.06060606060606	5.818181818181813
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	45.09090909090909	5.818181818181813
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	36.36363636363636	41.21212121212122	4.848484848484858
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	38.30303030303031	43.151515151515156	4.848484848484844
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	45.09090909090909	4.848484848484844
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	44.121212121212125	4.848484848484844
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	37.33333333333334	42.18181818181819	4.848484848484844
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	38.30303030303031	42.18181818181819	3.8787878787878753
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	44.121212121212125	3.8787878787878753
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	37.33333333333334	41.21212121212122	3.8787878787878753
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	39.27272727272728	43.151515151515156	3.8787878787878753
[慎重性]-minus-[新奇性]	0.5	4.0	2.0	-21.818181818181817	-18.909090909090907	2.90909090909091
[慎重性]-minus-[新奇性]	0.5	6.0	3.0	-18.909090909090907	-16.0	2.9090909090909065
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	40.24242424242425	43.151515151515156	2.9090909090909065
[慎重性]-minus-[新奇性]	1.0	2.0	2.0	13.090909090909093	16.0	2.9090909090909065
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	39.27272727272728	42.18181818181819	2.9090909090909065
[慎重性]-minus-[新奇性]	0.5	4.0	2.0	14.060606060606062	16.96969696969697	2.9090909090909065
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	26.66666666666667	29.575757575757578	2.9090909090909065
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	38.30303030303031	41.21212121212122	2.9090909090909065
[慎重性]-minus-[新奇性]	0.6666666666666666	3.0	2.0	-7.272727272727273	-5.333333333333329	1.9393939393939448
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	-20.848484848484848	-18.909090909090907	1.9393939393939412
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	39.27272727272728	41.21212121212122	1.9393939393939377
[慎重性]-minus-[新奇性]	0.5	2.0	1.0	13.090909090909093	15.030303030303031	1.9393939393939377
[慎重性]-minus-[新奇性]	0.5	4.0	2.0	10.181818181818187	12.121212121212125	1.9393939393939377
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	26.66666666666667	28.60606060606061	1.9393939393939377
[慎重性]-minus-[新奇性]	1.0	1.0	1.0	27.63636363636364	29.575757575757578	1.9393939393939377
[固執性]-minus-[新奇性]	0.5	2.0	1.0	35.77777777777777	42.0	6.2222222222222285
[固執性]-minus-[新奇性]	0.5	2.0	1.0	-41.55555555555556	-36.22222222222222	5.333333333333336
[固執性]-minus-[新奇性]	0.5	2.0	1.0	35.77777777777777	41.1111111111111	5.333333333333329
[固執性]-minus-[新奇性]	0.5	2.0	1.0	34.888888888888886	40.222222222222214	5.333333333333329
[固執性]-minus-[新奇性]	0.5	2.0	1.0	32.222222222222214	36.66666666666666	4.444444444444443
[固執性]-minus-[新奇性]	0.5	2.0	1.0	-40.666666666666664	-36.22222222222222	4.444444444444443
[固執性]-minus-[新奇性]	1.0	1.0	1.0	35.77777777777777	40.222222222222214	4.444444444444443
[固執性]-minus-[新奇性]	0.5	2.0	1.0	34.888888888888886	39.33333333333333	4.444444444444443
[固執性]-minus-[新奇性]	1.0	1.0	1.0	35.77777777777777	39.33333333333333	3.555555555555557
[固執性]-minus-[新奇性]	0.5	2.0	1.0	34.888888888888886	38.44444444444444	3.555555555555557
[固執性]-minus-[新奇性]	0.5	2.0	1.0	33.1111111111111	36.66666666666666	3.555555555555557
[固執性]-minus-[新奇性]	0.5	2.0	1.0	-39.77777777777778	-36.22222222222222	3.555555555555557
[固執性]-minus-[新奇性]	0.5833333333333334	12.0	7.0	-15.777777777777779	-12.222222222222221	3.555555555555557
[固執性]-minus-[新奇性]	0.6	5.0	3.0	7.333333333333329	10.0	2.6666666666666714
[固執性]-minus-[新奇性]	0.5	2.0	1.0	34.888888888888886	37.55555555555556	2.6666666666666714
[固執性]-minus-[新奇性]	1.0	1.0	1.0	-37.111111111111114	-34.44444444444444	2.6666666666666714
[固執性]-minus-[新奇性]	1.0	1.0	1.0	35.77777777777777	38.44444444444444	2.6666666666666714
[固執性]-minus-[新奇性]	0.6	10.0	6.0	-16.666666666666668	-14.0	2.666666666666668
[固執性]-minus-[新奇性]	1.0	6.0	6.0	-15.777777777777779	-13.111111111111114	2.6666666666666643
[固執性]-minus-[新奇性]	0.5	2.0	1.0	-38.888888888888886	-36.22222222222222	2.6666666666666643
